"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"1:45:41.9696132 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\PreCreate","NAME NOT FOUND","Length: 16"
"1:45:41.9696220 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9696347 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9696439 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9696526 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\Attributes","NAME NOT FOUND","Length: 16"
"1:45:41.9696646 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9696740 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9696907 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9697004 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"1:45:41.9697150 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{df7266ac-9274-4867-8d55-3bd661de872d}","SUCCESS",""
"1:45:41.9697484 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9697570 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9697781 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9697954 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9698415 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9698514 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}","SUCCESS","Desired Access: Read"
"1:45:41.9698634 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9698743 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"1:45:41.9698880 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Name","SUCCESS","Type: REG_SZ, Length: 34, Data: Common Documents"
"1:45:41.9698986 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {DFDF76A2-C82A-4D63-906A-5644AC457385}"
"1:45:41.9699089 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9699177 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\RelativePath","SUCCESS","Type: REG_SZ, Length: 20, Data: Documents"
"1:45:41.9699281 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\ParsingName","NAME NOT FOUND","Length: 144"
"1:45:41.9699373 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9699463 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: @%SystemRoot%\system32\shell32.dll,-21801"
"1:45:41.9699572 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Icon","SUCCESS","Type: REG_EXPAND_SZ, Length: 76, Data: %SystemRoot%\system32\imageres.dll,-3"
"1:45:41.9699671 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9699759 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9699845 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\StreamResourceType","NAME NOT FOUND","Length: 144"
"1:45:41.9699930 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9700013 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Roamable","NAME NOT FOUND","Length: 16"
"1:45:41.9700098 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\PreCreate","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9700186 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9700274 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9700361 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9700478 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9700570 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9700656 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9700803 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9700884 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}\PropertyBag","SUCCESS","Desired Access: Read"
"1:45:41.9701003 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{ED4824AF-DCE4-45A8-81E2-FC7965083634}","SUCCESS",""
"1:45:41.9701188 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9701265 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9701454 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9701573 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9701693 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9701814 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}","SUCCESS","Desired Access: Read"
"1:45:41.9701924 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9702020 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"1:45:41.9702111 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Name","SUCCESS","Type: REG_SZ, Length: 20, Data: SystemX86"
"1:45:41.9702213 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\ParentFolder","NAME NOT FOUND","Length: 90"
"1:45:41.9702304 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9702680 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\RelativePath","NAME NOT FOUND","Length: 144"
"1:45:41.9703262 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\ParsingName","NAME NOT FOUND","Length: 144"
"1:45:41.9703349 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9703432 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\LocalizedName","NAME NOT FOUND","Length: 144"
"1:45:41.9703525 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9703611 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9704144 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9704246 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\StreamResourceType","NAME NOT FOUND","Length: 144"
"1:45:41.9704507 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9704600 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Roamable","NAME NOT FOUND","Length: 16"
"1:45:41.9704690 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\PreCreate","NAME NOT FOUND","Length: 16"
"1:45:41.9704823 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9705157 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9705419 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9705522 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\Attributes","NAME NOT FOUND","Length: 16"
"1:45:41.9705618 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9705714 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9705899 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9706000 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}\PropertyBag","SUCCESS","Desired Access: Read"
"1:45:41.9706195 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}","SUCCESS",""
"1:45:41.9706501 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9706602 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
"1:45:41.9706849 AM","ella.exe","6300","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"1:45:41.9707021 AM","ella.exe","6300","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"1:45:41.9707188 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9707278 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}","SUCCESS","Desired Access: Read"
"1:45:41.9707471 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"1:45:41.9707583 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"1:45:41.9707699 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Name","SUCCESS","Type: REG_SZ, Length: 32, Data: AccountPictures"
"1:45:41.9707829 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}"
"1:45:41.9707953 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Description","NAME NOT FOUND","Length: 144"
"1:45:41.9708047 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\RelativePath","SUCCESS","Type: REG_SZ, Length: 68, Data: Microsoft\Windows\AccountPictures"
"1:45:41.9708169 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\ParsingName","NAME NOT FOUND","Length: 144"
"1:45:41.9708263 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\InfoTip","NAME NOT FOUND","Length: 144"
"1:45:41.9708374 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\LocalizedName","SUCCESS","Type: REG_SZ, Length: 106, Data: @C:\Windows\SysWOW64\Windows.UI.Immersive.dll,-38305"
"1:45:41.9708494 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Icon","NAME NOT FOUND","Length: 144"
"1:45:41.9708602 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Security","NAME NOT FOUND","Length: 144"
"1:45:41.9708701 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\StreamResource","NAME NOT FOUND","Length: 144"
"1:45:41.9708801 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\StreamResourceType","NAME NOT FOUND","Length: 144"
"1:45:41.9709743 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"1:45:41.9709907 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Roamable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9710225 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\PreCreate","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9710353 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Stream","NAME NOT FOUND","Length: 16"
"1:45:41.9710460 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"1:45:41.9711078 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"1:45:41.9712220 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"1:45:41.9712571 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\FolderTypeID","NAME NOT FOUND","Length: 90"
"1:45:41.9712667 AM","ella.exe","6300","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"1:45:41.9712939 AM","ella.exe","6300","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"1:45:41.9713047 AM","ella.exe","6300","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"1:45:41.9713234 AM","ella.exe","6300","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{008CA0B1-55B4-4C56-B8A8-4DE4B299D3BE}","SUCCESS",""
"1:45:41.9713737 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"1:45:41.9713827 AM","ella.exe","6300","RegQueryKey","HKLM","SUCCESS","Query: Name"
