"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:32:53.7287083 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\tzres.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7287254 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\tzres.dll","SUCCESS",""
"11:32:53.7287924 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7288081 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\en-US\tzres.dll.mui","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_WRITECOPY"
"11:32:53.7288142 PM","Sample_B.exe","3940","QueryStandardInformationFile","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","AllocationSize: 45,056, EndOfFile: 42,496, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:32:53.7288276 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7288575 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\en-US\tzres.dll.mui","SUCCESS",""
"11:32:53.7293590 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 3,861,504, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7299253 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 4,434,944, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7301608 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 4,773,888, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7303750 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 5,519,360, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7308150 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 250,368, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7310754 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 2,989,056, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7313835 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 6,891,520, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7315808 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,183,936, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7317604 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 5,389,312, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7319613 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System.Runtime.Remo#\d4d707aec7d81ab0129b80cee05e3cf0\System.Runtime.Remoting.ni.dll","SUCCESS","Offset: 649,216, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7322351 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System.Runtime.Remo#\d4d707aec7d81ab0129b80cee05e3cf0\System.Runtime.Remoting.ni.dll","SUCCESS","Offset: 452,608, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7324787 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 6,952,960, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7326295 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 5,504,000, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7327767 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,757,376, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7329159 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 467,456, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7330469 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 672,256, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7331807 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,151,168, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7334310 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System.Runtime.Remo#\d4d707aec7d81ab0129b80cee05e3cf0\System.Runtime.Remoting.ni.dll","SUCCESS","Offset: 579,584, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7335749 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 631,296, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7337031 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,372,352, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7338841 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 3,476,480, Length: 28,672, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7340269 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 5,770,240, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7349966 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System.Runtime.Remo#\d4d707aec7d81ab0129b80cee05e3cf0\System.Runtime.Remoting.ni.dll","SUCCESS","Offset: 407,552, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7352271 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,540,288, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7353796 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 5,352,448, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7355983 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,720,512, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7357383 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,753,280, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7358690 PM","Sample_B.exe","3940","ReadFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll","SUCCESS","Offset: 1,881,088, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7360339 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 5,385,216, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7361666 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 8,968,192, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7363565 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 1,622,528, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7365077 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 8,718,336, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7366429 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 1,094,144, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7367722 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 1,491,456, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7369658 PM","Sample_B.exe","3940","Thread Create","","SUCCESS","Thread ID: 3972"
"11:32:53.7370857 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 1,682,432, Length: 16,384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7372449 PM","Sample_B.exe","3940","ReadFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll","SUCCESS","Offset: 2,937,856, Length: 20,480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7374022 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System.Windows.Forms\367e5b8a038ac76eba17528bb7b3688e\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2,109,440, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7375539 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 9,594,880, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7377229 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 5,797,888, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7378696 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 6,465,536, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7381218 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 4,848,640, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7382615 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\System\ad92dab7f418877d6a1e0358ce35658a\System.ni.dll","SUCCESS","Offset: 6,323,200, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7384705 PM","Sample_B.exe","3940","ReadFile","C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\9f895c66454577eff9c77442d0c84f71\mscorlib.ni.dll","SUCCESS","Offset: 7,784,448, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7386389 PM","Sample_B.exe","3940","ReadFile","C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll","SUCCESS","Offset: 4,899,840, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:32:53.7388934 PM","Sample_B.exe","3940","CreateFile","C:\Users\IEUser\Desktop\Assignment 1(2)\Assignment 1\Malware samples\Sample_B\CRYPTSP.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:32:53.7390024 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\cryptsp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7390574 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\cryptsp.dll","SUCCESS","CreationTime: 1/2/2018 8:18:30 PM, LastAccessTime: 1/2/2018 8:18:30 PM, LastWriteTime: 6/14/2016 7:21:20 AM, ChangeTime: 1/2/2018 8:44:25 PM, FileAttributes: A"
"11:32:53.7390653 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\cryptsp.dll","SUCCESS",""
"11:32:53.7391256 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\cryptsp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7391901 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\cryptsp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"11:32:53.7392197 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\cryptsp.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7392876 PM","Sample_B.exe","3940","Load Image","C:\Windows\System32\cryptsp.dll","SUCCESS","Image Base: 0x752d0000, Image Size: 0x17000"
"11:32:53.7392966 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\cryptsp.dll","SUCCESS",""
"11:32:53.7393843 PM","Sample_B.exe","3940","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024","SUCCESS","Desired Access: Read"
"11:32:53.7394061 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024\Name","SUCCESS","Type: REG_SZ, Length: 108, Data: Microsoft Enhanced RSA and AES Cryptographic Provider"
"11:32:53.7394145 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024\Name","SUCCESS","Type: REG_SZ, Length: 108, Data: Microsoft Enhanced RSA and AES Cryptographic Provider"
"11:32:53.7394217 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024\Name","SUCCESS","Type: REG_SZ, Length: 108, Data: Microsoft Enhanced RSA and AES Cryptographic Provider"
"11:32:53.7394279 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024\Name","SUCCESS","Type: REG_SZ, Length: 108, Data: Microsoft Enhanced RSA and AES Cryptographic Provider"
"11:32:53.7394349 PM","Sample_B.exe","3940","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider Types\Type 024","SUCCESS",""
"11:32:53.7394427 PM","Sample_B.exe","3940","RegOpenKey","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider","SUCCESS","Desired Access: Read"
"11:32:53.7394578 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 24"
"11:32:53.7394656 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"11:32:53.7394720 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"11:32:53.7394784 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"11:32:53.7394843 PM","Sample_B.exe","3940","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\Defaults\Provider\Microsoft Enhanced RSA and AES Cryptographic Provider\Image Path","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\rsaenh.dll"
"11:32:53.7395879 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7396402 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","CreationTime: 7/13/2009 3:37:33 PM, LastAccessTime: 7/13/2009 3:37:33 PM, LastWriteTime: 7/13/2009 5:17:54 PM, ChangeTime: 1/2/2018 5:18:31 PM, FileAttributes: A"
"11:32:53.7396480 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7397072 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7397595 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:32:53.7397665 PM","Sample_B.exe","3940","QueryStandardInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","AllocationSize: 245,760, EndOfFile: 242,936, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:32:53.7397807 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7398106 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7399184 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7399676 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","CreationTime: 7/13/2009 3:37:33 PM, LastAccessTime: 7/13/2009 3:37:33 PM, LastWriteTime: 7/13/2009 5:17:54 PM, ChangeTime: 1/2/2018 5:18:31 PM, FileAttributes: A"
"11:32:53.7399751 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7400330 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7400838 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:32:53.7400905 PM","Sample_B.exe","3940","QueryStandardInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","AllocationSize: 245,760, EndOfFile: 242,936, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:32:53.7401042 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7401305 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7402509 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7403037 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","CreationTime: 7/13/2009 3:37:33 PM, LastAccessTime: 7/13/2009 3:37:33 PM, LastWriteTime: 7/13/2009 5:17:54 PM, ChangeTime: 1/2/2018 5:18:31 PM, FileAttributes: A"
"11:32:53.7403112 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7403690 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7404205 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:32:53.7404272 PM","Sample_B.exe","3940","QueryStandardInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","AllocationSize: 245,760, EndOfFile: 242,936, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:32:53.7404408 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7404677 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7405730 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7406255 PM","Sample_B.exe","3940","QueryBasicInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","CreationTime: 7/13/2009 3:37:33 PM, LastAccessTime: 7/13/2009 3:37:33 PM, LastWriteTime: 7/13/2009 5:17:54 PM, ChangeTime: 1/2/2018 5:18:31 PM, FileAttributes: A"
"11:32:53.7406330 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7406903 PM","Sample_B.exe","3940","CreateFile","C:\Windows\System32\rsaenh.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:32:53.7407409 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"11:32:53.7407476 PM","Sample_B.exe","3940","QueryStandardInformationFile","C:\Windows\System32\rsaenh.dll","SUCCESS","AllocationSize: 245,760, EndOfFile: 242,936, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:32:53.7407613 PM","Sample_B.exe","3940","CreateFileMapping","C:\Windows\System32\rsaenh.dll","SUCCESS","SyncType: SyncTypeOther"
"11:32:53.7407870 PM","Sample_B.exe","3940","CloseFile","C:\Windows\System32\rsaenh.dll","SUCCESS",""
"11:32:53.7408079 PM","Sample_B.exe","3940","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeProcessSearchMode","NAME NOT FOUND","Length: 16"
